"id","policyName","title","description","origin.originName","productUnits","detectedAt","status","type","severity","integration.name","assignedUser","comments","lastUpdateTime"
"9E69BEED34","EnsureKubernetesRbacUsersAreManagedWithGoogleGroupsForGke","Manage Kubernetes RBAC users with Google Groups for GKE","Cluster Administrators should leverage G Suite Groups and Cloud IAM to assign Kubernetes user roles to a collection of users, instead of to individual emails using only Cloud IAM. On- and off-boarding users is often difficult to automate and prone to error. Using a single source of truth for user permissions via G Suite Groups reduces the number of locations that an individual must be off-boarded from, and prevents users gaining unique permissions sets that increase the cost of audit.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.079Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.079Z"
"1E4B9AE901","EnsureGcpKubernetesEngineClustersHaveLegacyComputeEngineMetadataEndpointsDisabled","Ensure legacy Compute Engine instance metadata APIs are Disabled","Disable the legacy GCE instance metadata APIs for GKE nodes. Under some circumstances, these can be used from within a pod to extract the node's credentials. The legacy GCE metadata endpoint allows simple HTTP requests to be made returning sensitive information. To prevent the enumeration of metadata endpoints and data exfiltration, the legacy metadata endpoint must be disabled. Without requiring a custom HTTP header when accessing the legacy GCE metadata endpoint, a flaw in an application that allows an attacker to trick the code into retrieving the contents of an attacker-specified web URL could provide a simple method for enumeration and potential credential exfiltration. By requiring a custom HTTP header, the attacker needs to exploit an application flaw that allows them to control the URL and also add custom headers in order to carry out this attack successfully.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.14Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.14Z"
"3E7F327DF7","EnsureGcpKubernetesEngineClustersHaveStackdriverLoggingEnabled","Ensure Stackdriver Monitoring is set to Enabled on Kubernetes Engine Clusters","Stackdriver is the default logging solution for clusters deployed on GKE. Stackdriver logging is deployed to a new cluster by default, explicitly set to opt-out. Stackdriver logging collects only the container’s standard output and standard error streams. To ingest logs, Stackdriver logging agent must be deployed to each node in the cluster. Stackdriver provides a single-pane-of-glass view of metrics, logs, and traces through Kubernetes Engine clusters and workloads.  We recommend you use Stackdriver logging as a unified data logging solution for GKE workloads unless additional observability tooling is already in place,","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.2Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.2Z"
"789711DDDC","EnsureGcpKubernetesEngineClustersHaveLabelInformation","Ensure Kubernetes Clusters are configured with Labels","Labels are key, value pairs that are attached to objects intended to be used to specify identifying attributes of objects that are meaningful and relevant to users, but do not directly imply semantics to the core system.  Labels can be used to organize and select subsets of objects. Labels can be attached to objects at creation time and subsequently added and modified at any time. Each object can have a set of key/value labels defined. Each Key must be unique for a given object. Labels enable users to map their own organizational structures onto system objects in a loosely coupled fashion, without requiring clients to store these mappings. We recommend you configure Kubernetes clusters with labels.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.008Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.008Z"
"1C857B5B04","EnsurePodsecuritypolicyControllerIsEnabledOnKubernetesEngineClusters","Ensure PodSecurityPolicy controller is enabled on the Kubernetes Engine Clusters","PodSecurityPolicy is an admission controller resource created to validate requests to create and update Pods on your cluster. The PodSecurityPolicy defines a set of conditions that Pods must meet to be accepted by the cluster. When a request to create or update a Pod does not meet the conditions in the PodSecurityPolicy, that request is rejected and an error is returned. We recommend you enable PodSecurityPolicy Controller on Kubernetes engine clusters.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.208Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.208Z"
"A85FAE70CA","EnsureGcpKubernetesEngineClustersHaveNetworkPolicyEnabled","Ensure Network Policy is enabled on Kubernetes Engine Clusters","Defining a network policy helps ensure that a compromised front-end service in your application cannot communicate directly with an external interface, for example, a billing or an accounting service several levels down. Network policy rules can ensure that Pods and Services in a given namespace cannot access other Pods or Services in a different namespace. We recommend you enable Network Policy on kubernetes engine clusters to determine which Pods and Services can access one another inside your cluster. This ensures only the required services are communicating and no explicitly indicated traffic is able to reach private clusters.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.241Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.241Z"
"82E502963A","EnsureGcpKubernetesEngineClustersAreConfiguredWithPrivateNodesFeature","Ensure clusters are created with Private Nodes","Disable public IP addresses for cluster nodes, so that they only have private IP addresses. Private Nodes are nodes with no public IP addresses. Disabling public IP addresses on cluster nodes restricts access to only internal networks, forcing attackers to obtain local network access before attempting to compromise the underlying Kubernetes hosts.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.165Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.165Z"
"7432428528","EnsureTheGkeMetadataServerIsEnabled","Ensure the GKE Metadata Server is Enabled","Running the GKE Metadata Server prevents workloads from accessing sensitive instance metadata and facilitates Workload Identity. Every node stores its metadata on a metadata server. Some of this metadata, such as kubelet credentials and the VM instance identity token, is sensitive and should not be exposed to a Kubernetes workload. Enabling the GKE Metadata server prevents pods (that are not running on the host network) from accessing this metadata and facilitates Workload Identity. When unspecified, the default setting allows running pods to have full access to the node's underlying metadata server.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.167Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.167Z"
"0799793FBF","EnsureTheGkeReleaseChannelIsSet","Ensure the GKE Release Channel is set","The release channels allow organizations to better set their expectation of what is stable. GKE’s release channel options include “rapid,” “regular,” and “stable.” This allows you to opt for the alpha releases as part of the “rapid” option, “regular” for standard release needs and “stable” when the tried-and-tested version becomes available.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.165Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.165Z"
"F7866783EC","EnsureGkeControlPlaneIsNotPublic","Ensure GKE Control Plane is not public","The GKE cluster control plane and nodes have internet routable addresses that can be accessed from any IP address by default. Direct internet access to nodes can be disabled by specifying the gcloud tool option enable-private-nodes at cluster creation. We recommend you disable direct internet access to nodes at cluster creation and ensure clusters use master authorized networks and private nodes to reach the control plane by whitelisted CIDRs, nodes within the cluster VPC and Google management jobs. We also recommend you limit the exposure of the cluster control plane and nodes to the internet. These settings can only be set at cluster creation time and help ensure sensitive controllers are not exposed to external access.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.165Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.165Z"
"1F71F8780D","EnsurePrivateClusterIsEnabledWhenCreatingKubernetesClusters","Ensure Kubernetes Cluster is created with Private cluster enabled","Private clusters enable isolation of nodes from any inbound and outbound connectivity to the public internet. This is achieved as the nodes have internal RFC 1918 IP addresses only. In private clusters, the cluster master has private and public endpoints. You can configure which endpoint should be enabled or disabled to control access to the public internet. We recommend you enable private cluster when creating Kubernetes clusters. By creating a private cluster, the nodes will have a reserved set of IP addresses, ensuring their workloads are isolated from the public internet.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.201Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.201Z"
"B5FEC5FF94","EnsureSecureBootForShieldedGkeNodesIsEnabled","Ensure Secure Boot for Shielded GKE Nodes is Enabled","Enable Secure Boot for Shielded GKE Nodes to verify the digital signature of node boot components. An attacker may seek to alter boot components to persist malware or root kits during system initialization. Secure Boot helps ensure that the system only runs authentic software by verifying the digital signature of all boot components, and halting the boot process if signature verification fails.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.168Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.168Z"
